customer_id,age,gender,region,employment_type,annual_income_inr,credit_score,credit_utilization_ratio,missed_payments_12m,avg_late_payment_days,monthly_transaction_count,monthly_spend_inr,cash_advance_count_6m,complaints_last_6m,failed_login_attempts_3m,account_tenure_months,last_transaction_date,debt_balance_inr,risk_status
500251,40,Female,West,Student,50525,582,0.408,1,2.9,94,25593,1,0,1,51,2025-10-25,28891,0
500252,25,Female,South,Self-Employed,62123,626,0.696,1,5.1,36,32361,0,0,2,34,2025-09-24,97471,0
500253,30,Female,North,Salaried,30986,,0.31,1,6.1,65,14190,0,0,1,56,2025-10-12,8788,0
500254,37,Female,Central,Salaried,74857,701,0.29,2,0.2,24,40774,0,0,2,36,2025-11-18,54798,0
500255,,Female,West,Salaried,51931,624,0.407,1,6.8,93,23028,0,0,0,20,2025-09-24,61095,0
500256,42,Female,West,Unemployed,42747,722,,0,5.8,39,25569,0,0,3,57,2025-09-29,18075,0
500257,23,Male,East,Student,18644,736,0.173,4,1.3,43,8111,0,0,0,43,2025-12-01,10281,0
500258,36,Male,West,Self-Employed,71638,686,0.431,2,4.9,42,51594,0,0,2,51,2025-11-27,46589,0
500259,42,Female,Central,Salaried,19036,722,0.388,0,4.2,62,4954,0,0,0,82,2025-10-18,15501,0
500260,40,Female,South,Self-Employed,40074,780,0.243,0,2.4,50,12831,0,0,3,21,2025-11-22,30360,0
500261,39,Male,East,Salaried,43607,,0.135,0,2.4,55,19069,0,0,7,81,2025-09-30,61296,0
500262,38,Female,South,Self-Employed,22968,690,0.325,1,8.6,91,17074,0,0,3,49,2025-09-08,23637,0
500263,33,Female,West,Self-Employed,50522,697,0.243,0,1.2,87,26926,0,0,3,61,2025-10-22,52069,0
500264,38,Female,West,Salaried,40455,662,0.624,2,9,58,,0,0,0,34,2025-10-28,55034,0
500265,25,Male,East,Salaried,131919,598,0.542,0,3.7,41,73702,0,0,1,31,2025-10-17,76335,0
500266,28,Female,Central,Self-Employed,34015,538,,2,23.3,80,24943,1,1,7,82,2025-09-28,58358,1
500267,40,Female,South,Self-Employed,76893,690,0.089,0,2.9,66,49184,1,1,1,35,2025-10-22,38353,0
500268,18,Male,North,Self-Employed,22371,502,0.148,0,4.9,53,6629,0,0,2,78,2025-10-20,22654,0
500269,47,Male,South,Salaried,25991,781,,0,7.8,75,10345,0,0,1,58,2025-09-20,37275,0
500270,32,Male,West,Self-Employed,40774,623,0.37,1,4.3,99,18673,1,0,4,34,2025-09-08,9124,0
500271,38,Male,West,Salaried,26634,675,0.292,1,2.3,60,10031,1,1,3,120,2025-09-22,11641,0
500272,26,Male,East,Salaried,45112,739,0.382,0,3.7,40,17160,2,0,1,23,2025-09-06,50768,0
500273,20,Male,South,Salaried,44484,648,0.359,1,5.3,90,21921,0,0,2,106,2025-09-13,35290,0
500274,29,Female,East,Salaried,32751,812,0.496,1,1.5,38,11231,2,0,0,23,2025-10-05,32752,0
500275,27,Male,South,Salaried,63156,663,0.159,1,3.7,61,33407,1,0,1,43,2025-10-06,16379,0
500276,36,Female,South,Self-Employed,54779,687,0.712,1,2.4,33,14910,0,0,2,57,2025-09-06,43386,0
500277,34,Female,East,Unemployed,39373,744,0.476,0,8.3,63,29228,1,1,3,122,2025-10-30,43271,0
500278,66,Male,East,Salaried,49957,662,0.418,0,6.7,62,36126,1,1,2,51,2025-09-30,18063,0
500279,18,Male,East,Salaried,24018,481,0.776,0,10.4,62,20703,1,0,8,23,2025-10-29,42521,1
500280,52,Female,South,Student,40612,750,0.125,0,8.8,65,19273,0,1,2,78,2025-10-12,55617,0
500281,23,Male,West,Unemployed,25989,,,1,0.7,107,17707,1,0,0,25,2025-11-03,10416,0
500282,56,Female,South,Self-Employed,43789,691,0.34,1,2.5,62,23166,1,0,3,11,2025-11-15,19738,0
500283,43,Male,North,Unemployed,47683,735,0.226,0,5.5,55,35351,0,0,3,130,2025-09-14,76219,0
500284,22,Female,West,Salaried,42140,642,0.348,1,11.9,65,21085,0,0,3,41,2025-09-16,54250,0
500285,34,Female,East,Salaried,25558,699,0.385,2,2,31,16558,1,0,2,38,2025-10-24,7180,0
500286,37,Female,Central,Salaried,17489,613,0.674,4,14.9,30,8332,1,0,2,28,2025-09-13,30908,1
500287,23,Female,North,Self-Employed,59230,,0.218,0,5.8,34,37487,0,0,1,40,2025-10-20,40999,0
500288,42,Female,West,Salaried,50663,702,0.34,0,10.5,67,29824,0,0,2,31,2025-10-17,55605,0
500289,41,Female,East,Salaried,34082,641,0.256,0,2.7,68,17241,0,0,3,26,2025-11-11,13142,0
500290,46,Female,East,Retired,50497,605,0.429,1,31,90,37884,2,0,5,11,2025-10-24,64203,1
500291,29,Male,East,,69858,654,,2,1.4,57,31612,0,0,3,91,2025-09-16,29121,0
500292,18,Male,East,Self-Employed,76659,752,0.32,0,2.2,87,46763,0,1,2,74,2025-10-11,109160,0
500293,23,Male,North,Salaried,47458,719,0.565,0,2.9,52,34490,0,1,3,76,2025-10-09,67580,0
500294,35,Female,Central,Salaried,56446,724,0.311,2,1.8,55,32858,0,1,0,65,2025-11-16,50892,0
500295,29,Male,North,Salaried,23237,692,0.236,0,3,76,11882,0,0,1,60,2025-10-27,18817,0
500296,30,Female,East,Student,19565,819,0.054,0,1,83,11955,2,0,1,96,2025-10-20,24498,0
500297,55,Female,,Self-Employed,76687,662,0.043,3,7.3,52,35424,1,1,1,52,2025-11-19,73672,0
500298,40,Male,West,Student,52983,665,0.453,0,10.8,69,21901,0,1,0,14,2025-09-15,50000,0
500299,52,Female,East,Unemployed,22082,615,0.176,1,3.4,91,16020,1,0,1,42,2025-09-08,15548,0
500300,18,Female,Central,Salaried,20596,588,0.294,2,13.3,10,13286,3,0,4,48,2025-09-23,53258,1
500301,28,Male,South,Salaried,,,0.147,0,2.5,61,7360,2,0,1,58,2025-11-27,13294,0
500302,,Male,South,Salaried,29061,637,0.349,1,5.8,45,9751,0,1,0,50,2025-11-15,32507,0
500303,48,Male,South,Self-Employed,60967,691,0.52,1,0.6,5,30094,0,0,1,39,2025-09-24,48743,0
500304,35,Female,West,Salaried,37250,740,0.483,3,3.5,89,26371,0,0,2,97,2025-09-28,37738,0
500305,35,Female,North,Salaried,53101,494,0.785,3,24.9,105,29772,1,1,4,57,2025-11-07,67553,1
500306,27,Male,West,Salaried,73700,752,0.276,1,1.7,83,49018,0,1,3,20,2025-10-17,91652,0
500307,20,Female,North,Salaried,35021,639,0.11,1,4.4,44,15272,1,0,1,92,2025-10-11,12506,0
500308,36,Male,Central,Self-Employed,86362,671,0.392,0,11.4,58,26143,0,0,1,72,2025-09-09,117934,0
500309,61,Female,East,Self-Employed,39918,752,0.123,1,0.7,101,19721,0,0,2,25,2025-11-06,30131,0
500310,18,Male,South,Salaried,41064,687,0.495,0,0.3,57,19149,0,0,0,72,2025-11-01,36057,0
500311,53,Female,East,Student,27164,651,0.47,1,14.9,117,19970,1,0,1,60,2025-11-25,9530,0
500312,57,Male,North,Salaried,31554,734,0.464,0,4.2,93,22225,0,0,3,28,2025-09-08,29013,0
500313,47,Female,South,Unemployed,47341,726,0.301,0,3.8,43,22293,0,0,3,54,2025-10-02,51522,0
500314,22,Male,North,,48123,677,0.417,1,2.5,101,27956,1,0,4,55,2025-09-12,14505,0
500315,45,Female,West,Salaried,,621,0.846,5,10.2,55,32376,3,1,2,78,2025-09-22,51031,1
500316,36,Male,Central,Retired,124199,713,0.28,1,2.3,37,84441,1,1,2,22,2025-10-20,197396,0
500317,22,Male,North,Salaried,32355,,0.453,0,1.7,58,10025,0,0,2,20,2025-11-29,37794,0
500318,24,Female,North,Self-Employed,36999,586,0.599,0,2.7,50,25651,2,0,2,76,2025-11-07,11417,0
500319,18,Female,West,Salaried,34687,792,0.375,1,2.4,45,23755,1,0,1,43,2025-11-20,9564,0
500320,18,Female,North,Student,56701,571,0.197,0,11,26,27920,2,0,1,55,2025-11-14,32438,0
500321,34,Male,East,Salaried,48826,605,0.628,2,12.8,97,20043,0,1,4,39,2025-11-28,10307,0
500322,38,Male,East,Student,30881,714,0.545,1,2.2,48,,0,1,3,63,2025-09-28,6989,0
500323,28,Male,West,Student,17164,662,0.601,2,19.8,60,15266,1,0,2,73,2025-09-08,14613,1
500324,24,Female,North,Unemployed,27358,539,0.658,3,12.2,108,19536,1,2,3,67,2025-10-27,46770,1
500325,32,Female,Central,Self-Employed,26096,667,0.651,0,3.3,96,18384,0,0,1,14,2025-09-20,12301,0
500326,30,Female,East,Self-Employed,57662,693,0.307,0,2.8,75,24579,2,0,1,31,2025-10-06,48714,0
500327,42,Female,Central,Self-Employed,111092,714,0.439,2,3.9,48,38837,1,1,1,43,2025-10-09,143308,0
500328,54,Male,Central,Unemployed,67137,613,0.198,0,8.4,84,31910,1,0,3,34,2025-11-07,92691,0
500329,24,Female,West,Salaried,29226,719,0.371,2,6.9,77,14193,1,0,2,39,2025-10-20,33526,0
500330,45,Female,South,Salaried,41511,652,0.034,0,4.2,43,25575,0,1,5,55,2025-11-06,53296,0
500331,27,Male,West,Self-Employed,42828,647,0.721,0,2.4,92,24579,1,0,3,144,2025-11-11,63073,0
500332,39,Female,West,Salaried,19003,770,0.19,1,1.4,19,5451,0,0,3,48,2025-11-17,7975,0
500333,31,Male,East,Self-Employed,24884,699,0.406,1,1.2,54,16953,0,0,2,82,2025-09-21,19646,0
500334,41,Male,East,Salaried,57396,704,0.641,0,1.5,73,34018,0,2,4,38,2025-11-26,45687,0
500335,19,Female,North,Self-Employed,37582,594,0.251,1,0.5,86,11425,0,0,1,58,2025-10-10,44894,0
500336,26,Female,East,Unemployed,51035,769,0.747,0,8.1,59,19105,0,0,1,39,2025-10-21,79863,0
500337,53,Female,East,Unemployed,38418,587,0.9,2,15,83,20443,4,2,6,67,2025-12-01,75620,1
500338,36,Female,East,Salaried,41186,699,0.399,1,2.4,94,15655,1,1,0,57,2025-11-09,36456,0
500339,51,Female,Central,Salaried,23574,739,0.356,2,3.8,92,8505,0,0,1,25,2025-10-08,33058,0
500340,24,Male,West,Salaried,35481,652,0.634,5,19.9,13,23798,2,3,3,61,2025-11-16,93203,1
500341,53,Male,West,Self-Employed,29031,618,0.808,4,4,65,15236,4,1,3,17,2025-10-18,60697,1
500342,45,Female,Central,Salaried,15414,711,0.757,1,1.7,88,5523,1,0,1,35,2025-10-23,17332,0
500343,32,Male,North,Salaried,81792,724,0.176,1,5,35,36803,0,0,5,66,2025-09-12,82500,0
500344,25,Male,South,Student,47887,639,0.39,1,4.3,46,19618,0,1,3,129,2025-11-16,57617,0
500345,55,Male,West,Student,63599,658,0.225,1,2.9,63,16154,0,0,2,21,2025-10-10,21443,0
500346,,Male,West,Salaried,47731,635,0.581,1,0.4,9,20971,0,0,1,83,2025-11-01,61338,0
500347,31,Female,Central,Salaried,15633,658,0.337,1,7.6,39,9264,0,0,2,25,2025-11-14,12568,0
500348,51,Female,North,Salaried,56973,737,0.268,1,8.7,103,15227,0,0,1,56,2025-09-29,22836,0
500349,58,Female,North,Salaried,35267,557,0.367,0,0.5,34,25159,3,0,4,89,2025-10-04,55673,0
500350,44,Female,North,Salaried,45528,692,0.721,1,6.6,89,13728,0,1,1,20,2025-10-07,12742,0
500351,36,Female,North,Student,35719,606,0.551,4,20.4,74,29763,1,2,1,29,2025-10-19,32196,1
500352,29,Male,South,Salaried,51730,645,0.186,0,4.9,61,36616,0,1,2,25,2025-11-27,15418,0
500353,,Male,South,Salaried,22446,703,0.385,0,7.9,13,13546,2,0,2,48,2025-10-07,5012,0
500354,34,Male,East,Salaried,37915,645,0.138,1,2.5,26,19415,0,0,2,99,2025-10-29,55464,0
500355,42,Male,South,Salaried,33573,735,0.183,0,4.8,105,,0,0,2,107,2025-09-11,53635,0
500356,43,Male,South,Self-Employed,22325,662,,0,0.3,83,6809,0,0,1,65,2025-10-17,33202,0
500357,,Male,East,Salaried,72631,717,0.454,1,5.3,55,36000,1,0,1,37,2025-11-17,111609,0
500358,23,Male,East,Self-Employed,35720,595,0.21,0,2.6,102,21496,1,0,2,38,2025-09-23,15483,0
500359,43,Male,West,Student,32138,628,0.241,0,4.9,51,17199,0,0,3,40,2025-11-11,13407,0
500360,18,Male,East,Salaried,47928,657,0.503,1,2.6,60,35809,1,2,5,36,2025-10-07,21057,0
500361,29,Male,East,,18853,565,0.432,1,3,105,12709,1,0,4,43,2025-09-03,14148,0
500362,54,Female,West,Self-Employed,29896,675,0.508,1,2.5,52,8172,1,1,4,30,2025-11-21,42768,0
500363,18,Female,South,Unemployed,25318,556,0.578,2,23.2,46,16658,3,2,2,39,2025-09-21,59202,1
500364,29,Female,South,Retired,83192,822,0.099,0,2.8,79,39384,1,1,0,77,2025-10-17,74526,0
500365,54,Female,South,Salaried,66227,643,0.156,1,2.9,92,38703,0,1,5,137,2025-09-17,13345,0
500366,31,Female,Central,Salaried,42316,791,0.181,1,7.4,64,25690,1,1,2,60,2025-11-28,31856,0
500367,50,Female,South,,24861,731,0.083,0,1.5,80,16703,0,1,3,25,2025-11-09,15045,0
500368,56,Male,North,Unemployed,29111,745,0.461,0,3.4,69,16601,1,0,0,24,2025-10-05,37806,0
500369,36,Female,North,Salaried,39956,656,0.054,2,1.2,14,13544,1,0,1,31,2025-10-12,19088,0
500370,31,Female,Central,Salaried,37635,682,0.036,0,6.1,89,20469,2,0,0,53,2025-11-16,31341,0
500371,36,Female,East,Salaried,31999,723,0.314,2,10.2,112,11208,1,0,0,9,2025-09-06,32040,0
500372,32,Female,East,Salaried,15000,675,0.21,0,5.1,80,5958,1,1,3,42,2025-11-19,15543,0
500373,36,Male,East,Salaried,28067,741,0.129,0,3.3,78,18954,1,0,2,105,2025-11-17,22679,0
500374,35,Male,South,Student,66766,743,0.172,3,1.4,116,36559,0,1,1,34,2025-09-04,66972,0
500375,48,Female,South,Salaried,52645,442,0.395,5,21.9,34,38922,1,1,6,33,2025-09-21,71350,1
500376,46,Male,South,,51133,717,0.469,0,6.7,51,13488,0,1,0,33,2025-10-20,59894,0
500377,33,Female,North,Self-Employed,,,,2,5.1,83,20824,0,0,2,12,2025-11-19,85659,0
500378,52,Male,East,Salaried,36110,686,0.068,3,2.1,79,22362,1,1,1,80,2025-11-21,13560,0
500379,44,Male,West,Self-Employed,46800,671,0.464,0,2.3,64,17741,0,0,1,85,2025-09-21,10687,0
500380,24,Female,East,Salaried,30671,764,0.066,0,2.7,36,18777,0,0,0,37,2025-10-19,42995,0
500381,45,Other,North,Salaried,54362,645,0.497,1,2.7,56,38171,0,0,2,74,2025-11-29,36910,0
500382,47,Female,Central,Salaried,36451,646,0.403,1,1.5,55,14870,0,1,4,14,2025-10-20,41051,0
500383,50,Male,Central,Salaried,33678,729,0.099,1,2,72,12985,1,0,1,130,2025-11-24,21304,0
500384,28,Male,Central,Salaried,58395,651,0.681,2,1.6,67,19014,1,1,4,115,2025-10-21,39644,0
500385,41,Male,Central,Salaried,75566,657,0.513,0,5.9,50,24970,0,0,0,88,2025-09-16,57970,0
500386,63,Female,South,Retired,51845,648,0.21,0,2.4,17,38398,0,1,1,17,2025-11-11,26944,0
500387,45,Female,South,Student,62923,678,0.211,2,1.6,78,31351,1,0,1,65,2025-11-01,50098,0
500388,43,Male,North,Retired,42281,708,0.068,1,3.3,109,23346,1,1,1,42,2025-10-12,34032,0
500389,20,Male,South,Retired,28830,656,0.363,2,5.4,72,20677,0,0,0,27,2025-11-12,43780,0
500390,51,Female,South,Student,43576,767,0.113,2,1.8,36,31631,0,0,3,55,2025-11-26,42352,0
500391,28,Male,Central,Retired,59660,686,0.284,1,1.2,96,23744,0,0,2,35,2025-11-27,81136,0
500392,37,Female,North,Salaried,21362,679,0.364,0,2.4,58,15088,1,0,2,65,2025-10-08,22324,0
500393,39,Female,North,Student,38153,656,0.445,1,10.5,61,15724,0,0,3,48,2025-09-09,57189,0
500394,26,Female,South,Salaried,17446,714,0.094,0,4.3,52,10610,1,0,1,49,2025-09-19,21600,0
500395,35,Male,Central,Salaried,46658,696,0.402,1,1.3,100,14448,0,0,2,52,2025-11-18,67403,0
500396,18,Male,South,Self-Employed,18932,816,0.35,1,5,89,9411,2,0,1,35,2025-10-17,13806,0
500397,38,Male,South,Self-Employed,44818,654,0.239,0,7.5,50,28376,0,0,1,25,2025-11-11,37300,0
500398,42,Female,South,Salaried,40860,694,0.35,1,10.4,26,30128,1,0,0,147,2025-10-02,42713,0
500399,37,Male,South,Salaried,56759,,0.613,1,0.5,47,35138,1,1,2,49,2025-11-14,49734,0
500400,18,Male,South,Self-Employed,25387,594,0.196,0,0.9,45,14852,0,0,4,43,2025-10-23,24344,0
500401,18,Female,Central,Salaried,32205,720,0.143,0,5.3,52,13857,1,0,2,95,2025-09-18,36883,0
500402,,Male,North,Student,47508,657,0.456,0,2,5,32407,0,0,0,38,2025-11-06,10470,0
500403,47,Male,East,Self-Employed,32922,716,0.403,1,2.2,113,15812,2,0,3,37,2025-11-27,26844,0
500404,52,Female,Central,Student,39176,739,0.138,2,5.4,117,15600,1,1,2,48,2025-11-22,24342,0
500405,32,Male,Central,Self-Employed,70542,666,0.484,0,7,45,23984,0,0,1,64,2025-09-30,31461,0
500406,56,Female,West,Student,27744,634,0.555,2,11.4,66,21321,2,2,2,17,2025-10-18,63888,1
500407,34,Male,East,Salaried,36193,651,0.188,2,1.8,10,10560,3,1,1,125,2025-10-04,26433,0
500408,39,Male,South,Salaried,32039,689,0.697,1,8.4,81,8354,1,0,1,148,2025-11-11,35601,0
500409,40,Female,South,Salaried,81843,709,0.431,2,1,81,36329,0,0,6,100,2025-09-15,67480,0
500410,33,Male,North,Salaried,70040,733,0.356,0,5.1,80,24709,0,0,0,36,2025-10-31,72950,0
500411,39,Male,East,Salaried,32695,695,0.301,0,4,78,16609,0,1,2,31,2025-11-04,37991,0
500412,33,Male,West,Salaried,67313,633,0.542,0,7,44,29272,1,2,0,47,2025-11-09,81279,0
500413,54,Female,Central,Salaried,25104,574,0.74,4,11.7,46,18308,2,0,3,19,2025-10-16,22352,1
500414,30,Male,East,Salaried,41784,639,0.647,1,1.9,43,26089,0,1,1,31,2025-09-26,66696,0
500415,,Male,North,Self-Employed,58652,708,0.448,0,0.3,66,21067,0,2,0,41,2025-11-15,65913,0
500416,38,Male,North,Self-Employed,36170,759,0.384,0,2.8,60,10034,1,1,3,51,2025-09-04,13148,0
500417,18,Male,Central,Salaried,34695,603,0.874,1,11.5,64,26198,1,1,3,53,2025-10-30,75622,1
500418,19,Male,North,Student,19580,801,,0,1.1,60,13540,1,0,2,52,2025-11-29,28164,0
500419,49,Female,North,Student,57678,709,0.225,0,4.6,73,25541,1,0,0,24,2025-10-28,15489,0
500420,33,Male,South,Salaried,44016,586,0.523,2,15.6,73,40471,1,0,6,27,2025-11-29,116094,1
500421,57,Male,East,Salaried,65491,616,0.509,1,2.1,58,49001,0,0,1,83,2025-11-15,86571,0
500422,58,Female,Central,Salaried,58737,682,,1,0.7,84,26793,2,1,2,23,2025-11-03,24183,0
500423,18,Male,North,,48349,639,0.783,0,0.5,101,15507,0,1,1,47,2025-11-25,49170,0
500424,56,Male,Central,Salaried,52497,681,0.289,1,0.9,75,15896,0,0,2,66,2025-09-29,12978,0
500425,40,Male,Central,Unemployed,15000,634,0.583,2,22.1,80,9678,0,0,1,108,2025-10-07,37102,1
500426,29,Male,Central,Self-Employed,51718,620,0.055,0,8.8,38,24871,1,0,3,104,2025-11-09,53484,0
500427,31,Female,East,Unemployed,18303,583,0.464,3,8.4,88,17093,4,1,4,25,2025-11-19,29425,1
500428,46,Female,East,Salaried,32913,662,0.184,0,7.5,106,9126,0,0,0,21,2025-11-28,35073,0
500429,18,Female,North,Salaried,29570,556,0.464,0,0.6,34,21821,1,0,2,108,2025-09-30,30155,0
500430,27,Male,East,Unemployed,49200,594,0.333,0,2.6,124,29724,1,0,2,33,2025-10-10,72562,0
500431,18,Female,West,Salaried,29844,667,0.191,1,0.3,88,8906,0,0,3,44,2025-11-25,36506,0
500432,26,Male,West,Salaried,36961,748,0.771,0,15.1,47,19886,1,0,2,22,2025-10-09,19391,0
500433,35,Female,South,Student,23002,590,0.78,1,6.9,26,15616,2,0,3,19,2025-11-10,50482,1
500434,55,Male,South,Self-Employed,15000,601,0.426,2,16.8,47,10349,2,2,3,78,2025-09-17,23493,1
500435,20,Other,,Salaried,43296,668,0.391,1,8.5,72,28325,1,1,1,83,2025-09-25,9352,0
500436,37,Male,South,Retired,30034,598,0.03,2,2.8,60,19944,0,0,2,62,2025-11-16,29626,0
500437,28,Female,North,Unemployed,58047,745,0.466,1,1.6,55,38209,2,0,1,13,2025-10-16,28416,0
500438,42,Male,South,Salaried,52076,724,0.661,1,11.3,29,28088,0,1,3,30,2025-09-18,27720,0
500439,33,Male,North,Unemployed,49408,614,0.554,0,4.2,92,29311,0,0,3,47,2025-11-14,15670,0
500440,40,Male,West,Salaried,40295,729,0.066,1,1.8,73,24196,0,0,4,129,2025-11-20,38434,0
500441,35,Male,East,Unemployed,34462,717,0.421,1,4.1,55,13237,1,0,4,19,2025-11-27,50681,0
500442,49,Female,East,Salaried,46806,745,,0,3.5,69,13824,0,0,3,17,2025-10-11,14733,0
500443,48,Female,Central,Student,28875,598,0.222,0,3.7,53,17748,0,0,2,55,2025-11-03,34789,0
500444,56,Female,East,Salaried,56291,735,0.247,2,9.1,68,23750,0,0,0,36,2025-11-14,18451,0
500445,30,Male,South,Self-Employed,49600,713,0.356,0,2.4,84,17097,0,1,0,31,2025-11-12,22003,0
500446,52,Female,Central,Salaried,18081,483,,0,9.6,5,13092,3,0,5,55,2025-09-16,37380,1
500447,35,Male,East,Retired,30403,656,0.762,1,3.3,57,15259,1,1,2,64,2025-09-22,31730,1
500448,32,Female,East,Unemployed,58509,658,0.233,0,2.1,90,15116,1,0,2,55,2025-11-26,25795,0
500449,55,Female,West,Salaried,32681,728,0.059,1,2.9,33,22249,0,0,2,57,2025-11-26,22273,0
500450,47,Female,South,Salaried,41162,696,0.298,0,3.1,65,22709,0,0,1,74,2025-11-17,52141,0
500451,42,Male,West,Unemployed,32461,682,0.807,2,13.1,54,,1,4,6,21,2025-09-11,79893,1
500452,45,Female,North,Student,40803,737,0.23,0,6.2,45,23654,1,1,1,70,2025-09-18,51210,0
500453,38,Female,West,Unemployed,97095,697,0.204,2,1.2,33,72737,0,1,1,135,2025-10-21,22683,0
500454,25,Male,North,Self-Employed,27413,664,0.313,0,4.8,57,20442,0,1,0,16,2025-11-05,36556,0
500455,27,Female,North,Retired,30369,791,0.587,0,1.7,10,13016,0,0,1,70,2025-10-11,42217,0
500456,51,Male,West,Self-Employed,54818,761,0.329,1,3.3,25,29327,0,1,2,14,2025-12-01,24543,0
500457,34,Female,South,Salaried,39793,615,0.674,1,2.4,40,29426,0,1,2,25,2025-09-15,22435,0
500458,30,Female,South,Self-Employed,31538,735,0.168,0,8.3,91,16243,1,1,1,51,2025-09-12,15508,0
500459,36,Female,South,Self-Employed,61798,731,0.11,0,14.6,21,,0,0,1,54,2025-11-20,14021,0
500460,,Male,South,Salaried,50768,674,0.172,0,2.9,67,16239,0,0,1,73,2025-10-05,41537,0
500461,49,Female,North,Salaried,24612,741,0.2,1,1.8,68,17066,1,0,0,50,2025-10-12,36204,0
500462,36,Male,West,Salaried,53664,700,0.701,0,0.3,94,27041,0,1,3,42,2025-10-20,81217,0
500463,37,Female,Central,Self-Employed,,735,0.256,1,4.4,60,33568,1,0,4,41,2025-10-07,19580,0
500464,21,Male,East,Retired,15997,652,0.663,2,10.1,96,11374,1,2,6,19,2025-09-20,29509,1
500465,35,Male,East,Student,39839,689,0.645,0,1.9,52,12143,2,0,2,64,2025-10-04,22702,0
500466,46,Male,West,Self-Employed,23456,664,0.283,1,4.8,5,8797,0,0,1,63,2025-10-26,17956,0
500467,31,Male,West,Self-Employed,44217,665,0.558,0,4,61,30765,0,0,2,38,2025-10-13,43914,0
500468,25,Male,East,Student,61001,759,0.527,0,3.1,85,32141,1,0,0,114,2025-10-23,29311,0
500469,39,Male,Central,Salaried,,476,0.756,2,8.1,137,11210,3,0,6,16,2025-09-16,58483,1
500470,19,Female,North,Student,36947,702,0.816,1,10,49,12828,1,2,1,97,2025-09-14,28672,0
500471,38,Male,West,Self-Employed,61785,693,0.238,1,4.5,35,23502,0,0,0,31,2025-10-07,13334,0
500472,33,Male,South,,49296,638,0.156,0,1.2,67,30408,1,0,1,127,2025-10-23,45675,0
500473,34,Male,East,Salaried,28532,,0.329,1,6,73,15734,0,0,4,43,2025-11-14,6362,0
500474,28,Male,South,Salaried,42322,653,0.406,0,4.7,56,19206,0,0,1,180,2025-10-14,65732,0
500475,45,Male,East,Salaried,48521,677,0.557,2,0.5,72,26099,0,0,2,41,2025-11-27,66584,0
500476,32,Male,West,Student,26053,704,0.354,1,4.2,17,16868,0,0,1,18,2025-09-23,22811,0
500477,39,Male,North,Unemployed,54224,734,0.72,1,0.9,71,32270,1,0,1,38,2025-09-15,65478,0
500478,46,Male,East,Self-Employed,37265,662,0.476,0,3.6,108,26890,2,0,1,47,2025-11-26,53513,0
500479,48,Female,East,Self-Employed,,699,0.051,1,13.1,98,63090,1,0,4,71,2025-11-26,103577,0
500480,40,Male,East,Student,43579,625,0.978,3,24.2,43,30710,2,4,6,81,2025-10-23,119551,1
500481,44,Female,North,Salaried,38241,696,0.441,1,4.2,71,27923,1,0,0,39,2025-11-06,26992,0
500482,52,Male,North,Salaried,20643,720,0.435,0,2.6,59,5429,2,0,3,67,2025-09-06,25653,0
500483,18,Female,East,Salaried,31728,755,0.2,0,1.7,30,13023,0,0,1,54,2025-10-11,47466,0
500484,47,Male,North,Unemployed,20911,700,0.729,1,17.8,105,16919,3,0,3,25,2025-11-16,33622,1
500485,29,Female,North,Student,25349,574,0.586,1,11.8,56,18619,0,1,6,64,2025-11-10,48903,1
500486,45,Male,South,Salaried,25150,759,0.222,0,5.4,29,17834,0,0,3,106,2025-10-25,6530,0
500487,21,Male,North,Salaried,53091,687,0.502,0,2.6,39,15436,0,2,2,52,2025-10-07,39325,0
500488,18,Female,East,Salaried,56869,713,0.462,1,9.7,40,32846,0,1,2,41,2025-09-18,32825,0
500489,24,Female,South,Salaried,20031,711,0.361,1,2.3,84,11840,1,0,1,31,2025-10-05,17746,0
500490,40,Female,North,Retired,53714,641,0.373,0,0.5,99,33834,1,1,3,19,2025-09-03,82386,0
500491,50,Female,North,Salaried,38475,597,0.59,2,2,98,9822,0,1,2,60,2025-11-09,29826,0
500492,27,Male,West,Salaried,25371,714,0.716,0,0.4,78,16269,1,0,2,40,2025-10-02,7600,0
